filename,learning_rate,epoch,l1_penalty,l2_penalty,accuracy,accuracy_std,recall,recall_std,specificity,specificity_std,auc,auc_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std
Model-270.npz,0.05,150,0.01,1.0,0.6671328671328671,0.028621823199522216,0.3237154150197628,0.17407645933597438,0.8516611295681062,0.07650877795919878,0.7036943171422443,0.10034652327586877,0.5876882722939346,0.05628876462441713,0.3762956020536666,0.15839527796577818
Model-271.npz,0.05,150,0.01,2.0,0.6655944055944056,0.02928692701680617,0.31936758893280626,0.17067182691441599,0.8516611295681062,0.07650877795919878,0.6889135468508573,0.10756792099621808,0.5855143592504565,0.05540859376649448,0.3728072299606433,0.15599848974086294
Model-268.npz,0.05,150,0.01,0.05,0.695058275058275,0.08389495978618212,0.46482213438735176,0.16592506873605273,0.8187707641196014,0.10056963994879652,0.7187092651197808,0.14507099704145518,0.6417964492534766,0.09387040737205549,0.5074960314705274,0.14130526665184734
Model-266.npz,0.05,150,0.01,0.01,0.7316083916083918,0.059152388903501836,0.5956521739130434,0.1440607086987268,0.8045404208194906,0.08954534435667236,0.7764305630331919,0.053989608290397784,0.700096297366267,0.06763542851067594,0.6034430860808413,0.0887069075947495
Model-272.npz,0.05,150,0.01,3.0,0.6352447552447553,0.06352422302438171,0.23675889328063238,0.1290645478700936,0.849390919158361,0.08250574143454242,0.6249576510446075,0.16311233986590393,0.5430749062194968,0.07027351358723921,0.2981414291190058,0.15487211263088094
Model-269.npz,0.05,150,0.01,0.07,0.7131701631701631,0.06448946600278832,0.5037549407114624,0.17138945648762227,0.8258028792912514,0.0951521670613721,0.7668920900467917,0.05688701812626193,0.664778910001357,0.07792756344581268,0.5394319120953484,0.11558244475657069
Model-265.npz,0.05,150,0.01,0,0.7377389277389278,0.047779799529184964,0.6045454545454545,0.13699073884283894,0.8092469545957919,0.07855043239733848,0.7791266704310182,0.05119102866753893,0.7068962045706233,0.058368893701035464,0.6120747690761325,0.07766727957705996
Model-273.npz,0.05,150,0.03,0,0.7285314685314687,0.0583097519104595,0.5739130434782609,0.15742493034984062,0.8117386489479512,0.09118207702471691,0.7707317286690392,0.05357120686323647,0.6928258462131061,0.06984632480350816,0.5889726118264508,0.09482711611216045
Model-274.npz,0.05,150,0.03,0.01,0.7239160839160841,0.057063794042653056,0.5476284584980238,0.16561323780400114,0.8188261351052049,0.0931312324868003,0.768490407469174,0.05440276557892747,0.6832272968016142,0.0704705337908875,0.5712618439384141,0.10036574139949697
Model-278.npz,0.05,150,0.03,1.0,0.6671328671328671,0.028621823199522216,0.3237154150197628,0.17407645933597438,0.8516611295681062,0.07650877795919878,0.6990604441059447,0.1004865405868708,0.5876882722939346,0.05628876462441713,0.3762956020536666,0.15839527796577818
Model-275.npz,0.05,150,0.03,0.03,0.6935198135198135,0.07742758902280691,0.4515810276679842,0.16445074792526987,0.8234772978959025,0.09620533073597048,0.7156003921929099,0.1424955859001035,0.6375291627819435,0.08835805338314728,0.4979813577610024,0.13555816138081936
Model-276.npz,0.05,150,0.03,0.05,0.7070396270396271,0.05013246345717385,0.4776679841897232,0.169969780975086,0.8305094130675525,0.08781756272318504,0.7637834359775715,0.0563558174356556,0.654088698628638,0.06707958856552088,0.5172312974230959,0.11880411328712111
Model-279.npz,0.05,150,0.03,2.0,0.6655944055944056,0.02928692701680617,0.31936758893280626,0.17067182691441599,0.8516611295681062,0.07650877795919878,0.6870217413190114,0.11144722003922812,0.5855143592504565,0.05540859376649448,0.3728072299606433,0.15599848974086294
Model-280.npz,0.05,150,0.03,3.0,0.6352447552447553,0.06352422302438171,0.23675889328063238,0.1290645478700936,0.849390919158361,0.08250574143454242,0.6215443471257425,0.16403246979967365,0.5430749062194968,0.07027351358723921,0.2981414291190058,0.15487211263088094
Model-277.npz,0.05,150,0.03,0.07,0.6978088578088579,0.04866898421596738,0.4424901185770751,0.17101531747234608,0.8352159468438538,0.08273811260811148,0.7604675237132265,0.05881335252819167,0.6388530327104645,0.06763975439422554,0.4887205503591091,0.12638183392986768
Model-281.npz,0.05,150,0.05,0,0.7223310023310023,0.058213468619109685,0.5167984189723319,0.15794767590808934,0.832779623477298,0.08328613505761112,0.7642590136523402,0.05829062128365028,0.674789021224815,0.07212279024307124,0.5559328327811508,0.1064178120222213
Model-286.npz,0.05,150,0.05,1.0,0.6671328671328671,0.028621823199522216,0.3237154150197628,0.17407645933597438,0.8516611295681062,0.07650877795919878,0.6923373559369514,0.10619443534932173,0.5876882722939346,0.05628876462441713,0.3762956020536666,0.15839527796577818
Model-282.npz,0.05,150,0.05,0.01,0.700932400932401,0.04282882977018501,0.46857707509881424,0.15493478753699177,0.8258028792912514,0.08922917076067631,0.7633444075304541,0.057268531114058975,0.6471899771950328,0.05640503772471646,0.5107382641955002,0.09623314948200153
Model-283.npz,0.05,150,0.05,0.03,0.6644289044289045,0.07137308366421792,0.3553359683794467,0.1486969970079532,0.8305647840531561,0.08880926126387387,0.7042040366105078,0.14979583285870093,0.5929503762163014,0.08103044577620722,0.41422072863664655,0.14451308620949402
Model-284.npz,0.05,150,0.05,0.05,0.6537296037296038,0.07478873042276694,0.3205533596837945,0.15756281315117665,0.8328903654485049,0.08741947638964555,0.7019657794177512,0.15301920071021374,0.5767218625661497,0.08634288844521298,0.3789485829485829,0.16562699045750198
Model-285.npz,0.05,150,0.05,0.07,0.6748484848484849,0.036614764018595675,0.36363636363636365,0.1709571840938388,0.8421926910299004,0.0809587434421453,0.7563917376859742,0.06479469187269571,0.6029145273331319,0.058485430313768454,0.41254397150836775,0.160879169182042
Model-287.npz,0.05,150,0.05,2.0,0.6640559440559441,0.030640544629732227,0.31501976284584976,0.1682123537673233,0.8516611295681062,0.07650877795919878,0.681835909287881,0.11289850026163814,0.5833404462069781,0.05528892896402207,0.36915274491080946,0.15421103096204858
Model-288.npz,0.05,150,0.05,3.0,0.6337062937062938,0.06342761427353927,0.23241106719367582,0.12594438517820195,0.849390919158361,0.08250574143454242,0.6167876949474522,0.16399727426548366,0.5409009931760185,0.06947025983676126,0.29395789335652267,0.15233126713790293
Model-289.npz,0.05,150,0.07,0,0.6901631701631702,0.03923137171337645,0.4120553359683794,0.15512323382560975,0.839811738648948,0.07597216027411252,0.7563427135722383,0.061025595901500265,0.6259335373086637,0.0570598960501956,0.4637174629677839,0.13032328697904838
Model-290.npz,0.05,150,0.07,0.01,0.6521911421911423,0.07508639022291094,0.316403162055336,0.16492790513371733,0.8328903654485049,0.08741947638964555,0.699816378431141,0.15212252669441073,0.5746467637519205,0.08802503748697144,0.3711562086562087,0.17841524452351606
Model-294.npz,0.05,150,0.07,1.0,0.6671328671328671,0.028621823199522216,0.3237154150197628,0.17407645933597438,0.8516611295681062,0.07650877795919878,0.6890505517401371,0.10767165084981692,0.5876882722939346,0.05628876462441713,0.3762956020536666,0.15839527796577818
Model-295.npz,0.05,150,0.07,2.0,0.6625174825174825,0.032597015302345565,0.3106719367588932,0.1667398694609824,0.8516611295681062,0.07650877795919878,0.6779004110146678,0.11729382928074147,0.5811665331634999,0.055934651436903,0.36531999229756906,0.15315932153667802
Model-292.npz,0.05,150,0.07,0.05,0.6686946386946387,0.032257577252509835,0.3460474308300395,0.16919223838387928,0.8421926910299004,0.0809587434421453,0.7524984789393283,0.06381654639847405,0.5941200609299699,0.05501650628185807,0.39570210420210417,0.15555330651135382
Model-291.npz,0.05,150,0.07,0.03,0.6491142191142192,0.07303622515806206,0.2942687747035574,0.16465771744576546,0.8398671096345515,0.08655347632247114,0.6991893512621522,0.15164590790787671,0.5670679421690543,0.08594799522829977,0.34961678316941475,0.18562879627968465
Model-293.npz,0.05,150,0.07,0.07,0.6671328671328671,0.030230503129748364,0.3369565217391305,0.17064676679514953,0.8445736434108527,0.07816416308681777,0.7493843534288428,0.0648113433866826,0.5907650825749917,0.05551904369442233,0.38738774699068823,0.15661060851973002
Model-296.npz,0.05,150,0.07,3.0,0.6337062937062938,0.06342761427353927,0.23241106719367582,0.12594438517820195,0.849390919158361,0.08250574143454242,0.613048293129183,0.16511284384562985,0.5409009931760185,0.06947025983676126,0.29395789335652267,0.15233126713790293
Model-297.npz,0.05,150,1.0,0,0.6609324009324011,0.041461474967329534,0.2845849802371541,0.1436882575644309,0.863344407530454,0.065768891253792,0.6722902139990108,0.09436874547159055,0.5739646938838042,0.05764043447216689,0.3491601939182584,0.1488800656889502
Model-299.npz,0.05,150,1.0,0.03,0.6624708624708626,0.03940648894602497,0.2845849802371541,0.1436882575644309,0.8657253599114064,0.06239808918040251,0.6759816859917973,0.09957866963916297,0.5751551700742803,0.0569029041678322,0.3500576298156943,0.14890946855222292
Model-301.npz,0.05,150,1.0,0.07,0.657902097902098,0.03487092229316035,0.29328063241106717,0.16420582206639303,0.8540420819490586,0.0747701873957338,0.6898734565064192,0.08471830146477403,0.5736613571800631,0.056858252508627444,0.3495238302818948,0.14958388707698475
Model-300.npz,0.05,150,1.0,0.05,0.657902097902098,0.03487092229316035,0.29328063241106717,0.16420582206639303,0.8540420819490586,0.0747701873957338,0.694240542066629,0.09012172691659547,0.5736613571800631,0.056858252508627444,0.3495238302818948,0.14958388707698475
Model-302.npz,0.05,150,1.0,1.0,0.657902097902098,0.03487092229316035,0.29328063241106717,0.16420582206639303,0.8540420819490586,0.0747701873957338,0.693819678804512,0.08902632036361008,0.5736613571800631,0.056858252508627444,0.3495238302818948,0.14958388707698475
Model-298.npz,0.05,150,1.0,0.01,0.6594405594405595,0.03599734831927035,0.28893280632411067,0.1422397794332646,0.8586932447397564,0.06901712941163952,0.7096279857654985,0.08891169411741133,0.5738130255319336,0.05221587095351493,0.3516353309831571,0.14367516711884348
Model-303.npz,0.05,150,1.0,2.0,0.6609790209790211,0.030738700683224963,0.29762845849802366,0.16501491081835168,0.856423034330011,0.07368588438705778,0.6792201226478275,0.07812685686988652,0.5770257464140174,0.05491039178434396,0.35444912142669815,0.14993192536341537
Model-304.npz,0.05,150,1.0,3.0,0.6367365967365968,0.05495346770578364,0.22806324110671933,0.1241232590983755,0.856423034330011,0.07368588438705778,0.6079653241938379,0.1678858921077208,0.5422431377183653,0.0629540468800785,0.2904491214266981,0.15097373872895287
Model-305.npz,0.05,150,2.0,0,0.6490442890442891,0.05450700934299702,0.21067193675889326,0.11174032584637204,0.8847729789590255,0.064470210261751,0.6437058728261964,0.17193281104383937,0.5477224578589595,0.061732288235895834,0.28541356492969394,0.13734149619968478
Model-308.npz,0.05,150,2.0,0.05,0.6551748251748253,0.05141728830602146,0.21482213438735182,0.08982881958972544,0.8919158361018826,0.059765175474948556,0.6696890908215478,0.1653209430896708,0.5533689852446171,0.0562937375370575,0.29912551474458493,0.11348537681601847
Model-306.npz,0.05,150,2.0,0.01,0.6444522144522145,0.05108991874032571,0.2061264822134387,0.10654373631652589,0.8800110741971208,0.06028679911519104,0.6748617913936418,0.16440896294683774,0.5430687782052798,0.05870755943866785,0.27872953598760053,0.13342090963612752
Model-307.npz,0.05,150,2.0,0.03,0.6793939393939394,0.031218065659465076,0.2626482213438735,0.12055805731792034,0.9035437430786267,0.04929125014026237,0.7058054180399983,0.08160931916111215,0.58309598221125,0.04721922679592867,0.3487123128821421,0.12633910912742843
Model-312.npz,0.05,150,2.0,3.0,0.657902097902098,0.03052797983713586,0.25375494071146243,0.16745837259044802,0.875359911406423,0.07244143956314306,0.6599221304479141,0.08075407848284176,0.5645574260589428,0.05616824920531685,0.315454065093334,0.13911604707457081
Model-311.npz,0.05,150,2.0,2.0,0.6609790209790211,0.032241933501356776,0.25830039525691695,0.17275044842303985,0.8777408637873754,0.07526984413380465,0.6529782149094586,0.08428952997498079,0.5680206295221463,0.05804449816139972,0.31890546584312185,0.14952635110373694
Model-309.npz,0.05,150,2.0,0.07,0.6490209790209791,0.04884193077283206,0.21936758893280633,0.09533806590551729,0.8800110741971208,0.06028679911519104,0.6831221357004977,0.14843195701959777,0.5496893315649635,0.05400284830954434,0.29729908042621517,0.1176641666931345
Model-310.npz,0.05,150,2.0,1.0,0.6505361305361307,0.04867507956502971,0.2235177865612648,0.1233760451553588,0.8800110741971207,0.07304230568420086,0.633038969793267,0.15817950795476476,0.5517644303791928,0.05723109790636777,0.2944039232303971,0.14026389961983463
Model-313.npz,0.05,150,3.0,0,0.6687645687645688,0.03174701947640886,0.16225296442687748,0.10294318247146729,0.9408637873754152,0.057556960991739105,0.7487667371388302,0.07710716525174664,0.5515583759011464,0.0409702273307223,0.23873720813189162,0.13829060268763402
Model-314.npz,0.05,150,3.0,0.01,0.6732867132867134,0.020972596788990924,0.21007905138339922,0.07881412022621613,0.9219822812846068,0.05327508956231617,0.7447207157520606,0.07575739214232831,0.566030666334003,0.025888504047641037,0.3008882754553727,0.09237414020259634
Model-315.npz,0.05,150,3.0,0.03,0.6687179487179489,0.03134202318433595,0.20138339920948617,0.08887767285304052,0.9196013289036544,0.055726874009998026,0.7083481062247493,0.10112238434298292,0.5604923640565703,0.036462662791715034,0.288098609667019,0.1123228248824612
Model-319.npz,0.05,150,3.0,2.0,0.6626107226107226,0.018716424650641838,0.11877470355731226,0.14201897845709643,0.9551495016611297,0.07008357072629011,0.6033452391895262,0.19362423245416388,0.5369621026092208,0.040812662941848966,0.16423061485130452,0.16510380861425875
Model-320.npz,0.05,150,3.0,3.0,0.6425641025641026,0.045625427403319416,0.10494071146245058,0.10157583690464157,0.9315060908084163,0.07629472847047625,0.5904044051667915,0.19386239330044605,0.5182234011354335,0.04645157852322845,0.15426700449058622,0.13695950033395604
Model-318.npz,0.05,150,3.0,1.0,0.6672027972027973,0.017662184785391957,0.15355731225296446,0.0977893491123907,0.9433001107419712,0.06821930142564467,0.7037717927505591,0.04951012280929198,0.5484287114974679,0.02310296100527806,0.2276610370225498,0.10786473126757955
Model-316.npz,0.05,150,3.0,0.05,0.6672027972027973,0.022389771857242467,0.17094861660079053,0.08556764535319943,0.9338870431893687,0.06359144959465833,0.7177279074144595,0.11847258506683833,0.5524178298950796,0.024760244630122205,0.25170468175584976,0.10362166404265499
Model-317.npz,0.05,150,3.0,0.07,0.6763869463869465,0.018470027597802828,0.19703557312252967,0.08905152374776006,0.9338870431893687,0.042146159557008823,0.7386115232930197,0.06483004546451188,0.5654613081559492,0.03187584760844373,0.2863563666722405,0.11613849827330781
Model-327.npz,0.01,150,0,2.0,0.6686713286713288,0.031069419322817544,0.26225296442687746,0.16180461179152672,0.8872093023255815,0.08079575527015924,0.7648068143518093,0.06443362573561441,0.5747311333762294,0.05236777192638253,0.3331425312420863,0.12231927352190926
Model-326.npz,0.01,150,0,1.0,0.6702097902097902,0.0339707583245545,0.27569169960474305,0.15720906004242036,0.8824473975636765,0.08032116393124897,0.7711447130557343,0.06196651585754875,0.5790695485842099,0.05223208463448062,0.34791494126788247,0.11828905762735219
Model-328.npz,0.01,150,0,3.0,0.6609790209790211,0.029958812419493303,0.24051383399209483,0.17244722279576177,0.8872093023255815,0.08079575527015924,0.7587004670422264,0.065586388024787,0.5638615681588381,0.05501675897315221,0.30306597786714584,0.1377904012950692
Model-335.npz,0.01,150,0.01,2.0,0.6655944055944056,0.03235851057316708,0.25790513833992096,0.1646785898281516,0.8848283499446291,0.08059398647984464,0.7634630283770829,0.06383265303500575,0.571366744142275,0.054102977367139676,0.32626656091260553,0.1267673439339112
Model-334.npz,0.01,150,0.01,1.0,0.6702097902097902,0.0339707583245545,0.27569169960474305,0.15720906004242036,0.8824473975636765,0.08032116393124897,0.769672895355403,0.06214441234363128,0.5790695485842099,0.05223208463448062,0.34791494126788247,0.11828905762735219
Model-323.npz,0.01,150,0,0.03,0.7531002331002331,0.0445938231141683,0.5778656126482213,0.12758658181415405,0.8471207087486157,0.08310240516858049,0.8012069999430971,0.04578119507163672,0.7124931606984186,0.052089148776612394,0.6167379454208722,0.07549569960376543
Model-325.npz,0.01,150,0,0.07,0.7423543123543124,0.04036365278672636,0.543083003952569,0.1335617513623823,0.8494462901439646,0.09025146234717285,0.793587470837218,0.05162126152706597,0.6962646470482668,0.04685998378193442,0.590567693107148,0.06782715010093456
Model-324.npz,0.01,150,0,0.05,0.746946386946387,0.04129009910248778,0.5648221343873516,0.13607921303130457,0.8447397563676633,0.08646501639876907,0.7965197256400491,0.05039527324161753,0.7047809453775076,0.05021594475992648,0.6039515119285565,0.07322330518110787
Model-322.npz,0.01,150,0,0.01,0.7530536130536131,0.044346937992473086,0.5954545454545455,0.12212111546396397,0.8375968992248062,0.08059400550077793,0.8050278168073921,0.04378311492384437,0.7165257223396757,0.050946623216190985,0.6244787515901347,0.07226571653398924
Model-336.npz,0.01,150,0.01,3.0,0.6609790209790211,0.028334711669141237,0.23616600790513834,0.17352014998345416,0.8895902547065339,0.07807473903208256,0.7575691918462393,0.06642497081333337,0.5628781313058361,0.055268272264345844,0.29856709884577104,0.13883127071033796
Model-330.npz,0.01,150,0.01,0.01,0.7577156177156178,0.03904469957686965,0.5911067193675889,0.1223460629071296,0.8471207087486157,0.07961856768848981,0.8030889568806657,0.04533407200747956,0.7191137140581023,0.04651697990027931,0.6267695267412854,0.06701384588113563
Model-332.npz,0.01,150,0.01,0.05,0.7469696969696971,0.042805892389407255,0.5561264822134386,0.13437630738155457,0.8494462901439646,0.08770297438841018,0.7952205866260467,0.05029261589225805,0.7027863861787016,0.05049312703340035,0.600565058247985,0.07289682725681348
Model-321.npz,0.01,150,0,0,0.7592074592074592,0.04456313176994454,0.608498023715415,0.11732690771745208,0.8399778516057586,0.07792686761876397,0.8090567672974146,0.044882941275408095,0.7242379376605868,0.05088591505704676,0.6358668129096527,0.07214937203963785
Model-331.npz,0.01,150,0.01,0.03,0.7515850815850816,0.04246777269292247,0.5691699604743082,0.1325024756753069,0.849501661129568,0.08301431192464331,0.7982112764215898,0.04830609681028387,0.7093358108019382,0.05159455888884766,0.6107855644684912,0.07529267315101555
Model-333.npz,0.01,150,0.01,0.07,0.7331701631701633,0.0459371960643437,0.5079051383399208,0.136523936256011,0.8542081949058693,0.09098383038791692,0.7912330002319891,0.052163521879635265,0.6810566666228951,0.053045193532997796,0.5651862143458782,0.07972306968516132
Model-343.npz,0.01,150,0.03,2.0,0.6655944055944056,0.03235851057316708,0.25790513833992096,0.1646785898281516,0.8848283499446291,0.08059398647984464,0.7605594439264813,0.0640210365383271,0.571366744142275,0.054102977367139676,0.32626656091260553,0.1267673439339112
Model-342.npz,0.01,150,0.03,1.0,0.6671328671328671,0.03392004879138987,0.266600790513834,0.16229243717377928,0.8824473975636765,0.08032116393124897,0.7673939306396333,0.061572585129773,0.5745240940387554,0.05449657020066712,0.336190803336848,0.12522473981698345
Model-329.npz,0.01,150,0.01,0,0.7577156177156178,0.03904469957686965,0.5954545454545455,0.12056324070177621,0.8447397563676633,0.07599683407044376,0.8062967534656108,0.043901595156970764,0.7200971509111044,0.04723607809702119,0.6285239127061978,0.06825354449005554
Model-344.npz,0.01,150,0.03,3.0,0.6594638694638695,0.02996846871280274,0.23181818181818178,0.1711970138941674,0.8895902547065339,0.07807473903208256,0.753260322421091,0.06766189585800916,0.5607042182623578,0.05540180112845465,0.294464534743207,0.1363573652532177
Model-339.npz,0.01,150,0.03,0.03,0.740909090909091,0.05781630619734958,0.5120553359683794,0.1451417897667102,0.8636766334440752,0.08860146697978195,0.7909828459373454,0.0508982437318555,0.6878659847062274,0.06758382073962255,0.5741021201963699,0.1015872101032043
Model-340.npz,0.01,150,0.03,0.05,0.7255244755244756,0.04923364427043293,0.47272727272727266,0.13592700905689925,0.8613510520487264,0.09016742955525678,0.788161551963372,0.0527474421117918,0.6670391623879995,0.05656290725198045,0.5403442970223123,0.08501090395443017
Model-341.npz,0.01,150,0.03,0.07,0.7117016317016317,0.04234293805010006,0.42470355731225296,0.12399496759143773,0.8660022148394241,0.08626046080677488,0.7876507382068555,0.05331382063558069,0.6453528860758385,0.04729904424020144,0.5015818384764971,0.07127528748743661
Model-350.npz,0.01,150,0.05,1.0,0.6671328671328671,0.03392004879138987,0.266600790513834,0.16229243717377928,0.8824473975636765,0.08032116393124897,0.7629478374675543,0.06225662064877417,0.5745240940387554,0.05449657020066712,0.336190803336848,0.12522473981698345
Model-345.npz,0.01,150,0.05,0,0.7316783216783217,0.04950386590402742,0.48142292490118577,0.13875488300765615,0.8660022148394241,0.08626046080677488,0.7838592482677417,0.05058968271246171,0.6737125698703049,0.05870782710779161,0.5500574188379066,0.08920176486389142
Model-351.npz,0.01,150,0.05,2.0,0.6625174825174825,0.02790236079585916,0.24051383399209483,0.17244722279576177,0.8895902547065339,0.07807473903208256,0.7554278885927016,0.0657103527445157,0.5650520443493143,0.05472443985053649,0.30401064723286786,0.1382022292178719
Model-348.npz,0.01,150,0.05,0.05,0.6948251748251748,0.03740729326635891,0.3632411067193676,0.12120216777601493,0.8730897009966778,0.08245585710229568,0.7808337601057521,0.05397575034823866,0.6181654038580227,0.04352909790889192,0.44603341239311717,0.07562499409465215
Model-346.npz,0.01,150,0.05,0.01,0.7240326340326341,0.043151688666789256,0.4507905138339921,0.12788393854905303,0.8707641196013289,0.08629713327357724,0.7843838500562463,0.05107834436871196,0.6607773167176605,0.049707474796982114,0.5262539977872394,0.08444477122246064
Model-338.npz,0.01,150,0.03,0.01,0.743986013986014,0.057191421274192564,0.5341897233201581,0.13135990643402878,0.8566445182724252,0.08167790959290622,0.7933764920620329,0.04908738418552257,0.6954171207962917,0.06552356398989546,0.5894874739572512,0.09581711775144905
Model-352.npz,0.01,150,0.05,3.0,0.661002331002331,0.02963877484413232,0.23181818181818178,0.1711970138941674,0.8919712070874862,0.07886020058138127,0.745971487225279,0.07065380463269852,0.561894694452834,0.055056711398147495,0.29532474979697043,0.1361519999864473
Model-347.npz,0.01,150,0.05,0.03,0.7055944055944057,0.047295801782647647,0.3938735177865612,0.1298767858505992,0.8730897009966778,0.08245585710229568,0.7822961669271074,0.052215620538728594,0.6334816093916195,0.05557156472631139,0.4761246897363985,0.09021241678988387
Model-349.npz,0.01,150,0.05,0.07,0.6917482517482518,0.03872989659442278,0.35019762845849794,0.12137927410383705,0.8754152823920267,0.08173590248291956,0.7801027755527251,0.054640148349248824,0.6128064554252624,0.0446476136341644,0.4345199667136971,0.07617768137260501
Model-353.npz,0.01,150,0.07,0,0.697878787878788,0.04255831296138387,0.37648221343873517,0.12905380455209947,0.8706533776301217,0.08333956923427357,0.775402807505942,0.05574795023242398,0.6235677955344285,0.049957595140191005,0.45721379099617127,0.08130891494214525
Model-337.npz,0.01,150,0.03,0,0.7486013986013986,0.056346189706789535,0.5561264822134387,0.1386591460859856,0.8519933554817275,0.08458687862917758,0.7934646916952276,0.04886740274095603,0.7040599188475832,0.06577899438059669,0.6029651533655577,0.0955389576612295
Model-358.npz,0.01,150,0.07,1.0,0.6671328671328671,0.03023050312974836,0.25790513833992096,0.1646785898281516,0.8872093023255815,0.07793868956074666,0.7592452037345869,0.06463708701051331,0.5725572203327511,0.053639381450638096,0.32721123027832755,0.1270424621913935
Model-355.npz,0.01,150,0.07,0.03,0.6855944055944057,0.03688597415341527,0.33695652173913043,0.13889006927343625,0.8729789590254706,0.08334729448214799,0.7749712202189452,0.055885731708415404,0.6049677403823006,0.047742855059293654,0.41432144294241074,0.10123689262693622
Model-356.npz,0.01,150,0.07,0.05,0.6779020979020979,0.033572551889943576,0.3063241106719367,0.1508955078704787,0.8776854928017718,0.08304556960476012,0.7736215250876525,0.05677185844636713,0.5920048017368543,0.04894077481334564,0.3811822211101149,0.11039298413027052
Model-362.npz,0.01,150,1.0,0.01,0.6594405594405595,0.03664896129667779,0.19703557312252964,0.19731209856713328,0.9084717607973423,0.08892037249540653,0.7159577867363509,0.08026677549003336,0.5527536669599359,0.06432319829979999,0.244957693378746,0.18027843346963812
Model-361.npz,0.01,150,1.0,0,0.6594405594405595,0.03664896129667779,0.19703557312252964,0.19731209856713328,0.9084717607973423,0.08892037249540653,0.7299110562507933,0.0833191367282543,0.5527536669599359,0.06432319829979999,0.244957693378746,0.18027843346963812
Model-360.npz,0.01,150,0.07,3.0,0.6594638694638695,0.029167993398307803,0.2274703557312253,0.1753231773063806,0.8919712070874862,0.07886020058138127,0.7357705321304917,0.07221601946860749,0.5597207814093558,0.056159113255342515,0.2876580831303037,0.14540064166707253
Model-359.npz,0.01,150,0.07,2.0,0.6594638694638695,0.02996846871280274,0.23181818181818178,0.1711970138941674,0.8895902547065339,0.07807473903208256,0.7476358996581444,0.07000127659272255,0.5607042182623578,0.05540180112845465,0.294464534743207,0.1363573652532177
Model-354.npz,0.01,150,0.07,0.01,0.6917482517482518,0.04052180554385759,0.35909090909090907,0.12280362712365774,0.8706533776301217,0.08333956923427357,0.7754975728686548,0.05613177369164094,0.6148721433605154,0.04585787973486079,0.44032896009319156,0.08000392883969744
Model-357.npz,0.01,150,0.07,0.07,0.6763636363636364,0.035300211670853225,0.29328063241106717,0.1511287965187809,0.8824473975636767,0.08377578886114324,0.7744404904162235,0.057651963304208596,0.587864014987372,0.050000726945304726,0.3694852277117412,0.10998131534973087
Model-363.npz,0.01,150,1.0,0.03,0.6594405594405595,0.03664896129667779,0.19703557312252964,0.19731209856713328,0.9084717607973423,0.08892037249540653,0.711117530935529,0.08930234521489587,0.5527536669599359,0.06432319829979999,0.244957693378746,0.18027843346963812
Model-364.npz,0.01,150,1.0,0.05,0.6594405594405595,0.03664896129667779,0.19703557312252964,0.19731209856713328,0.9084717607973423,0.08892037249540653,0.7114322482371016,0.0815855107538864,0.5527536669599359,0.06432319829979999,0.244957693378746,0.18027843346963812
Model-366.npz,0.01,150,1.0,1.0,0.6640559440559441,0.031403507022514564,0.20988142292490117,0.18893487355609095,0.9084717607973423,0.08892037249540653,0.7286666316494426,0.0823840208411293,0.5591765918611217,0.058769700976495136,0.26493734335839597,0.16554653888229262
Model-368.npz,0.01,150,1.0,3.0,0.6594405594405595,0.03465738780990078,0.1924901185770751,0.19917223128647665,0.9108527131782946,0.08910772734036025,0.6892831974227324,0.07133882145151421,0.5516714158776848,0.06405731331118658,0.23860848702953968,0.18224164849401375
Model-365.npz,0.01,150,1.0,0.07,0.6609790209790211,0.03437374158024464,0.19703557312252964,0.19731209856713328,0.9108527131782946,0.08910772734036025,0.7214508949089333,0.09183479687308636,0.5539441431504121,0.06295241156751068,0.2452222436432963,0.1800253568406707
Model-371.npz,0.01,150,2.0,0.03,0.6595104895104896,0.03773432016459967,0.1707509881422925,0.16761689676458222,0.9226467331118494,0.0850315371434401,0.7238143386778372,0.05981376635986836,0.5466988606270708,0.056639672187456566,0.22520878297766167,0.15884001444634221
Model-367.npz,0.01,150,1.0,2.0,0.6609790209790211,0.03149928567125617,0.18814229249011855,0.20094606653998442,0.9156146179401994,0.09117575541133643,0.7105408410261798,0.0689028224174443,0.551878455215159,0.06234987100394849,0.23236347278452546,0.18350242641243417
Model-370.npz,0.01,150,2.0,0.01,0.6610256410256412,0.03516613497733953,0.175098814229249,0.1693254982958415,0.9226467331118494,0.0850315371434401,0.717574488201384,0.06015712975573638,0.5488727736705492,0.05536363209518701,0.2297607033190557,0.16070738190794212
Model-369.npz,0.01,150,2.0,0,0.6594871794871796,0.03477130479311447,0.17944664031620555,0.18058699838236458,0.9179401993355482,0.08697327831911562,0.7181222889008531,0.06713222041964718,0.5486934198258768,0.05837244640079052,0.23077575348627982,0.16485666258903528
Model-374.npz,0.01,150,2.0,1.0,0.6655710955710956,0.030379686081686733,0.175098814229249,0.1693254982958415,0.929623477297896,0.07633667066180727,0.7116244052543345,0.07535192602870358,0.5523611457635724,0.05489593152141744,0.2324674702363489,0.16235307678983413
